"STRUCTURE","STRUCTURE_ID","STRUCTURE_NAME","ACTION","REF_AREA","Reference.area","MEASURE","Measure","UNIT_MEASURE","Unit.of.measure","TRANSFORMATION","Transformation","ADJUSTMENT","Adjustment","SEX","Sex","AGE","Age","ACTIVITY","Economic.activity","FREQ","Frequency.of.observation","TIME_PERIOD","Time.period","OBS_VALUE","Observation.value","BASE_PER","Base.period","OBS_STATUS","Observation.status","UNIT_MULT","Unit.multiplier","DECIMALS","Decimals"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2015-Q3",NA,70.66268,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2015-Q4",NA,70.95932,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q1",NA,72.16769,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q2",NA,72.65923,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q3",NA,72.67247,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2016-Q4",NA,73.12708,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q1",NA,72.81982,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q2",NA,74.10529,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q3",NA,74.37769,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2017-Q4",NA,74.48253,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q1",NA,74.42731,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q2",NA,74.70321,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q3",NA,75.32772,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2018-Q4",NA,75.69498,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q1",NA,75.42197,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q2",NA,75.70975,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q3",NA,76.10344,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2019-Q4",NA,76.68234,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q1",NA,76.53147,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q2",NA,75.34829,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q3",NA,75.22729,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2020-Q4",NA,74.26234,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q1",NA,75.68465,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q2",NA,75.58443,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q3",NA,76.13725,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2021-Q4",NA,76.37579,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q1",NA,76.74087,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q2",NA,77.53661,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q3",NA,77.43544,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2022-Q4",NA,76.96509,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q1",NA,78.38681,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q2",NA,78.00427,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q3",NA,77.87762,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2023-Q4",NA,78.50076,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2024-Q1",NA,78.64719,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y55T64","From 55 to 64 years","_Z","Not applicable","Q","Quarterly","2024-Q2",NA,79.0078,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2005-Q1",NA,39.85278,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2005-Q2",NA,40.00564,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2005-Q3",NA,40.11052,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2005-Q4",NA,40.64705,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2006-Q1",NA,40.94881,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2006-Q2",NA,41.45583,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2006-Q3",NA,41.96061,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2006-Q4",NA,42.23314,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2007-Q1",NA,43.01493,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2007-Q2",NA,43.00121,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2007-Q3",NA,44.01011,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2007-Q4",NA,44.10782,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
